0,0
0.0666092,0.0656907
0.133218,0.0656751
0.199828,0.0685572
0.266437,0.0752427
0.333046,0.0831111
0.399655,0.086559
0.466264,0.0892783
0.532873,0.0947466
0.599483,0.0954492
0.666092,0.0966977
0.732701,0.0979774
0.79931,0.0980497
0.865919,0.0990206
0.932529,0.100416
0.999138,0.100687
1.06575,0.102075
1.13236,0.102199
1.19897,0.101813
1.26557,0.101547
1.33218,0.100142
1.39879,0.100473
1.4654,0.101018
1.53201,0.101505
1.59862,0.101482
1.66523,0.104689
1.73184,0.108127
1.79845,0.109398
1.86506,0.111715
1.93167,0.112881
1.99828,0.112507
2.06488,0.111515
2.13149,0.110858
2.1981,0.11135
2.26471,0.111516
2.33132,0.111841
2.39793,0.112106
2.46454,0.111264
2.53115,0.111661
2.59776,0.111833
2.66437,0.111723
2.73098,0.112109
2.79759,0.11211
2.86419,0.113106
2.9308,0.114137
2.99741,0.115145
3.06402,0.114686
3.13063,0.115844
3.19724,0.115782
3.26385,0.115914
3.33046,0.115675
3.39707,0.116223
3.46368,0.116825
3.53029,0.116852
3.5969,0.11691
3.6635,0.117073
3.73011,0.117582
3.79672,0.117698
3.86333,0.117675
3.92994,0.117733
3.99655,0.118323
4.06316,0.119388
4.12977,0.120496
4.19638,0.120724
4.26299,0.120878
4.3296,0.121646
4.39621,0.122711
4.46282,0.123703
4.52942,0.124247
4.59603,0.124984
4.66264,0.123387
4.72925,0.123815
4.79586,0.124919
4.86247,0.125622
4.92908,0.12561
4.99569,0.125224
5.0623,0.124541
5.12891,0.123638
5.19552,0.123534
5.26213,0.12319
5.32873,0.124182
5.39534,0.124217
5.46195,0.124213
5.52856,0.126611
5.59517,0.130364
5.66178,0.137487
5.72839,0.144635
5.795,0.147938
5.86161,0.154863
5.92822,0.159707
5.99483,0.160865
6.06144,0.166108
6.12804,0.166675
6.19465,0.166644
6.26126,0.166787
6.32787,0.164774
6.39448,0.165207
6.46109,0.165088
6.5277,0.16535
6.59431,0.165152
6.66092,0.16564
6.72753,0.166803
6.79414,0.167524
6.86075,0.168632
6.92735,0.167775
6.99396,0.168091
7.06057,0.167375
7.12718,0.172654
7.19379,0.175202
7.2604,0.179598
7.32701,0.184873
7.39362,0.18822
7.46023,0.193433
7.52684,0.197182
7.59345,0.197783
7.66006,0.200856
7.72666,0.205193
7.79327,0.20591
7.85988,0.205538
7.92649,0.205438
7.9931,0.203814
8.05971,0.204427
8.12632,0.203801
8.19293,0.203817
8.25954,0.20353
8.32615,0.203296
8.39276,0.203822
8.45937,0.203953
8.52598,0.204303
8.59258,0.20443
8.65919,0.20576
8.7258,0.206137
8.79241,0.206264
8.85902,0.206382
8.92563,0.205649
8.99224,0.205919
9.05885,0.206301
9.12546,0.206328
9.19207,0.206621
9.25868,0.207073
9.32529,0.206625
9.39189,0.207081
9.4585,0.2061
9.52511,0.206355
9.59172,0.205981
9.65833,0.205989
9.72494,0.206371
9.79155,0.206599
9.85816,0.205746
9.92477,0.20428
9.99138,0.203774
10.058,0.203037
10.1246,0.201443
10.1912,0.20098
10.2578,0.199363
10.3244,0.198082
10.391,0.197337
10.4576,0.195597
10.5243,0.194574
10.5909,0.194316
10.6575,0.193632
10.7241,0.193204
10.7907,0.192656
10.8573,0.191579
10.9239,0.190028
10.9905,0.189441
11.0571,0.189213
11.1237,0.188665
11.1903,0.187955
11.257,0.18699
11.3236,0.185961
11.3902,0.185629
11.4568,0.185162
11.5234,0.184379
11.59,0.184317
11.6566,0.183881
